date,name,value
2023-01,schneider,598
2023-01,Zoom,115
2023-01,Zyxel,96
2023-01,Acronis,98
2023-01,f5,648
2023-01,@huntr_ai,65
2023-01,fedora,170
2023-01,OX,46
2023-01,bosch,99
2023-01,Silabs,48
2023-01,Rockwell,51
2023-01,ASRG,42
2023-01,Nozomi,60
2023-01,SEL,40
2023-01,Go,99
2023-01,Splunk,69
2023-01,JetBrains,99
2023-01,SolarWinds,106
2023-01,SICK AG,78
2023-01,palo_alto,233
2023-01,certcc,3231
2023-01,OpenText,70
2023-01,rapid7,223
2023-01,TML,51
2023-01,sonicwall,121
2023-01,CERT-In,40
2023-01,trellix,363
2023-01,Liferay,34
2023-01,Google_Devices,33
2023-01,autodesk,146
2023-01,Honeywell,35
2023-01,CERT-PL,32
2023-01,canonical,403
2023-01,hp,890
2023-01,Joomla,104
2023-01,STAR_Labs,30
2023-01,DEVOLUTIONS,39
2023-01,Honor,30
2023-01,AMI,30
2023-01,Moxa,30
2023-01,HashiCorp,32
2023-01,zephyr,116
2023-01,SamsungMobile,27
2023-01,OpenHarmony,44
2023-01,Bitdefender,130
2023-01,GitHub_P,52
2023-01,ProgressSoftware,24
2023-01,suse,133
2023-01,Palantir,37
2023-01,Mitsubishi,94
2023-01,PandoraFMS,23
2023-01,Baidu,25
2023-01,elastic,162
2023-01,cloudflare,43
2023-01,synology,215
2023-01,Zscaler,29
2023-01,Citrix,32
2023-01,brocade,115
2023-01,cisa-cg,19
2023-01,M-Files Corporation,30
2023-01,NCSC.ch,48
2023-01,Axis,28
2023-01,ABB,123
2023-01,Zabbix,32
2023-01,openssl,114
2023-01,atlassian,369
2023-01,XEN,106
2023-01,XI,17
2023-01,Canon,17
2023-01,zte,163
2023-01,SNPS,41
2023-01,NCSC-NL,28
2023-01,Hitachi,34
2023-01,Arm,19
2023-01,3DS,15
2023-01,Pega,23
2023-01,DIVD,41
2023-01,OpenNMS,14
2023-01,Hitachi Energy,55
2023-01,facebook,151
2023-01,GRAFANA,14
2023-01,Tribe29,25
2023-01,BD,21
2023-01,Esri,67
2023-01,Kaspersky,144
2023-01,Proofpoint,17
2023-01,Gallagher,48
2023-01,LGE,19
2023-01,kubernetes,82
2023-01,GandC,13
2023-01,eclipse,120
2023-01,freebsd,171
2023-01,NEC,28
2023-01,OTRS,57
2023-01,Arista,30
2023-01,JFROG,62
2023-01,CyberDanube,10
2023-01,symantec,339
2023-01,netapp,151
2023-01,Xiaomi,46
2023-01,Ping Identity,34
2023-01,krcert,189
2023-01,VulnCheck,10
2023-01,tibco,162
2023-01,isc,114
2023-01,SWI,56
2023-01,Dragos,13
2023-01,Checkmk,9
2023-01,Qualys,9
2023-01,ASUSTOR1,10
2023-01,TianoCore,19
2023-01,Docker,9
2023-01,jci,52
2023-01,KNIME,10
2023-01,WDC PSIRT,43
2023-01,SEC-VLab,8
2023-01,IDEMIA,7
2023-01,Lexmark,7
2023-01,ZUSO ART,8
2023-01,HYPR,11
2023-01,forcepoint,55
2023-01,Yugabyte,8
2023-01,AHA,7
2023-01,PureStorage,7
2023-01,HITVAN,24
2023-01,1E,6
2023-01,ManageEngine,6
2023-01,WSO2,6
2023-01,hikvision,12
2023-01,Hanwha_Vision,6
2023-01,OpenVPN,21
2023-01,php,50
2023-01,Perforce,6
2023-01,Panasonic Corporation,5
2023-01,mongodb,46
2023-01,Baicells,5
2023-01,ESET,18
2023-01,NLOK,11
2023-01,Panasonic_Holdings_Corporation,5
2023-01,blackberry,49
2023-01,Document Fdn.,27
2023-01,ONEKEY,7
2023-01,wolfSSL,4
2023-01,Snow,9
2023-01,ForgeRock,9
2023-01,checkpoint,90
2023-01,SN,8
2023-01,NLnet Labs,13
2023-01,Mandiant,4
2023-01,SoftIron,3
2023-01,Synaptics,5
2023-01,Eaton,117
2023-01,PSF,3
2023-01,Secomea,40
2023-01,OPPO,16
2023-01,42Gears,3
2023-01,avaya,63
2023-01,Phoenix,3
2023-01,NI,3
2023-01,THA-PSIRT,9
2023-01,Halborn,3
2023-01,puppet,56
2023-01,ASR,3
2023-01,Octopus,47
2023-01,Sophos,45
2023-01,Nokia,2
2023-01,Netskope,4
2023-01,AlgoSec,2
2023-01,Vaadin,24
2023-01,ODA,2
2023-01,AppCheck,8
2023-01,flexera,502
2023-01,Tcpdump,6
2023-01,crafter,16
2023-01,samsung.tv_appliance,2
2023-01,GovTech CSG,16
2023-01,SRA,2
2023-01,Medtronic,3
2023-01,BLSOPS,2
2023-01,Okta,6
2023-01,drupal,53
2023-01,microfocus,515
2023-01,VULSec,1
2023-01,SailPoint,3
2023-01,Carrier,9
2023-01,YokogawaGroup,1
2023-01,naver,18
2023-01,Swift,9
2023-01,Payara,1
2023-01,MIM,1
2023-01,Cybellum,2
2023-01,GE GP,3
2023-01,Genetec,1
2023-01,LINE,9
2023-01,Illumio,1
2023-01,HW,11
2023-01,SK-CERT,1
2023-01,cirosec,1
2023-01,OpenCloudOS,1
2023-01,Tigera,3
2023-01,yandex,33
2023-01,Temporal,1
2023-01,NX,1
2023-01,Dfinity,1
2023-01,GreenRocketSecurity,1
2023-01,B.Braun,1
2023-01,TV,2
2023-01,PaperCut,1
2023-01,Hillstone,1
2023-01,dotCMS,1
2023-01,None,5
2024-01,mitre,109050
2024-01,Wordfence,5675
2024-01,Patchstack,7401
2024-01,Linux,6154
2024-01,VulDB,5794
2024-01,GitHub_M,6994
2024-01,microsoft,11208
2024-01,WPScan,3989
2024-01,adobe,6185
2024-01,@huntr_ai,689
2024-01,apple,6533
2024-01,zdi,2736
2024-01,ibm,7247
2024-01,oracle,8047
2024-01,INCIBE,548
2024-01,siemens,1539
2024-01,redhat,11584
2024-01,cisco,5938
2024-01,jpcert,2785
2024-01,qualcomm,3392
2024-01,apache,1626
2024-01,icscert,3197
2024-01,Chrome,3393
2024-01,dell,1847
2024-01,intel,3145
2024-01,SamsungMobile,248
2024-01,mozilla,2075
2024-01,talos,2347
2024-01,GitLab,899
2024-01,hackerone,1482
2024-01,Google_Devices,210
2024-01,twcert,634
2024-01,google_android,4862
2024-01,huawei,2048
2024-01,fortinet,829
2024-01,MediaTek,730
2024-01,sap,1281
2024-01,juniper,865
2024-01,TR-CERT,347
2024-01,hpe,1345
2024-01,JetBrains,202
2024-01,ProgressSoftware,125
2024-01,autodesk,247
2024-01,ivanti,96
2024-01,ABB,218
2024-01,nvidia,706
2024-01,Mattermost,212
2024-01,HCL,318
2024-01,CERT-PL,121
2024-01,qnap,364
2024-01,Nozomi,148
2024-01,CERTVDE,412
2024-01,vmware,657
2024-01,drupal,136
2024-01,snyk,813
2024-01,INCD,219
2024-01,Rockwell,123
2024-01,fedora,231
2024-01,OpenText,131
2024-01,lenovo,554
2024-01,palo_alto,289
2024-01,schneider,653
2024-01,OpenHarmony,97
2024-01,CERT-In,92
2024-01,Esri,118
2024-01,f5,698
2024-01,ManageEngine,56
2024-01,jenkins,1357
2024-01,SolarWinds,153
2024-01,Zoom,162
2024-01,tenable,501
2024-01,synology,259
2024-01,Toshiba,43
2024-01,VulnCheck,52
2024-01,GitHub_P,92
2024-01,HiddenLayer,39
2024-01,Splunk,108
2024-01,Zyxel,133
2024-01,elastic,199
2024-01,Google,207
2024-01,Checkmk,45
2024-01,brocade,151
2024-01,AMD,451
2024-01,SEC-VLab,42
2024-01,trendmicro,448
2024-01,Acronis,130
2024-01,Liferay,66
2024-01,Silabs,79
2024-01,canonical,433
2024-01,Hitachi Energy,85
2024-01,DEVOLUTIONS,68
2024-01,hp,919
2024-01,Zabbix,61
2024-01,sonicwall,150
2024-01,rapid7,251
2024-01,Fluid Attacks,319
2024-01,imaginationtech,28
2024-01,DIVD,69
2024-01,NI,30
2024-01,CyberDanube,36
2024-01,cisa-cg,45
2024-01,NCSC.ch,74
2024-01,Axis,54
2024-01,JFROG,87
2024-01,ASRG,66
2024-01,HashiCorp,56
2024-01,Joomla,128
2024-01,3DS,39
2024-01,eclipse,143
2024-01,freebsd,194
2024-01,Arista,52
2024-01,Perforce,26
2024-01,XI,37
2024-01,trellix,383
2024-01,Citrix,51
2024-01,Fortra,19
2024-01,Moxa,49
2024-01,Go,118
2024-01,php,68
2024-01,certcc,3249
2024-01,Arm,37
2024-01,jci,69
2024-01,mongodb,63
2024-01,Unisoc,606
2024-01,ConcreteCMS,17
2024-01,suse,150
2024-01,NEC,45
2024-01,Mitsubishi,111
2024-01,zephyr,132
2024-01,PostgreSQL,16
2024-01,atlassian,385
2024-01,Anolis,22
2024-01,Gallagher,63
2024-01,Xerox,15
2024-01,PSF,18
2024-01,OX,61
2024-01,WSO2,21
2024-01,Hitachi,49
2024-01,Absolute,14
2024-01,symantec,352
2024-01,HITVAN,37
2024-01,NLOK,24
2024-01,ZUSO ART,21
2024-01,Zscaler,42
2024-01,GRAFANA,26
2024-01,PaperCut,13
2024-01,blackberry,61
2024-01,AMI,42
2024-01,directcyber,12
2024-01,Honor,42
2024-01,Baxter,18
2024-01,Microchip,11
2024-01,M-Files Corporation,41
2024-01,Pentraze,11
2024-01,OTRS,68
2024-01,curl,11
2024-01,ESET,29
2024-01,VULSec,12
2024-01,KoreLogic,10
2024-01,tibco,172
2024-01,GandC,23
2024-01,Bitdefender,140
2024-01,BlackDuck,10
2024-01,netapp,161
2024-01,OpenVPN,31
2024-01,AMZN,10
2024-01,BT,10
2024-01,Xiaomi,56
2024-01,RTI,10
2024-01,wolfSSL,13
2024-01,CPANSec,12
2024-01,HeroDevs,9
2024-01,Solidigm,9
2024-01,PandoraFMS,32
2024-01,TECNOMobile,9
2024-01,SICK AG,87
2024-01,Octopus,56
2024-01,GEHC,9
2024-01,checkpoint,99
2024-01,kubernetes,91
2024-01,openssl,123
2024-01,LGE,27
2024-01,Mautic,27
2024-01,zte,171
2024-01,ERIC,8
2024-01,Ping Identity,42
2024-01,naver,26
2024-01,PlexTrac,8
2024-01,XEN,114
2024-01,hikvision,20
2024-01,ONEKEY,14
2024-01,wikimedia-foundation,7
2024-01,TV,9
2024-01,dahua,50
2024-01,upKeeper,7
2024-01,isc,121
2024-01,WatchGuard,7
2024-01,Kaspersky,151
2024-01,krcert,196
2024-01,SailPoint,10
2024-01,samsung.tv_appliance,9
2024-01,SN,14
2024-01,Sonatype,6
2024-01,avaya,69
2024-01,Pega,29
2024-01,Docker,15
2024-01,PureStorage,13
2024-01,openEuler,66
2024-01,Carrier,15
2024-01,Hanwha_Vision,12
2024-01,Document Fdn.,33
2024-01,Okta,12
2024-01,Yugabyte,13
2024-01,Phoenix,8
2024-01,Zowe,7
2024-01,AHA,12
2024-01,Cato,5
2024-01,glibc,5
2024-01,AppCheck,13
2024-01,Canon,22
2024-01,Vivo,17
2024-01,SNPS,46
2024-01,ASR,8
2024-01,Sophos,50
2024-01,sba-research,5
2024-01,facebook,156
2024-01,Dfinity,5
2024-01,ENISA,4
2024-01,dotCMS,5
2024-01,Mandiant,8
2024-01,TML,55
2024-01,Checkmarx,5
2024-01,Payara,5
2024-01,STAR_Labs,34
2024-01,YokogawaGroup,5
2024-01,WDC PSIRT,47
2024-01,Lexmark,11
2024-01,ASUS,4
2024-01,TianoCore,23
2024-01,netflix,24
2024-01,N-able,4
2024-01,Logitech,6
2024-01,cirosec,4
2024-01,cloudflare,46
2024-01,Snow,12
2024-01,Proofpoint,20
2024-01,Eaton,120
2024-01,Palantir,40
2024-01,CoolKit,3
2024-01,Netskope,7
2024-01,NLnet Labs,16
2024-01,OPPO,19
2024-01,Supermicro,3
2024-01,JAMF,2
2024-01,Tcpdump,8
2024-01,Honeywell,37
2024-01,HYPR,13
2024-01,GovTech CSG,18
2024-01,LY-Corporation,2
2024-01,bosch,101
2024-01,forcepoint,57
2024-01,yandex,35
2024-01,rami.io,2
2024-01,Canon_EMEA,2
2024-01,TXOne,2
2024-01,Milestone,2
2024-01,arcinfo,2
2024-01,flexera,504
2024-01,THA-PSIRT,11
2024-01,libreswan,2
2024-01,Secomea,42
2024-01,Temporal,3
2024-01,OMRON,2
2024-01,Gridware,2
2024-01,odoo,34
2024-01,Panasonic_Holdings_Corporation,7
2024-01,Omnissa,2
2024-01,ODA,4
2024-01,Forescout,2
2024-01,ICT,1
2024-01,securin,1
2024-01,Zohocorp,1
2024-01,Genetec,2
2024-01,Gitea,1
2024-01,ClickHouse,1
2024-01,SK-CERT,2
2024-01,Roche,1
2024-01,seal,1
2024-01,SEL,41
2024-01,Synaptics,6
2024-01,EDB,1
2024-01,BD,22
2024-01,Delinea,1
2024-01,LINE,10
2024-01,tlt_net,1
2024-01,CyberArk,1
2024-01,Hillstone,2
2024-01,9front,1
2024-01,1E,7
2024-01,KNIME,11
2024-01,SoftIron,4
2024-01,Dragos,14
2024-01,FSI,1
2024-01,Tigera,4
2024-01,NCSC-FI,1
2024-01,Ciena,1
2024-01,ELAN,1
2024-01,Wiz,1
2025-01,Patchstack,11590
2025-01,VulDB,8789
2025-01,mitre,110602
2025-01,GitHub_M,8210
2025-01,Linux,7319
2025-01,Wordfence,6544
2025-01,microsoft,11919
2025-01,adobe,6697
2025-01,apple,6828
2025-01,zdi,2899
2025-01,icscert,3359
2025-01,redhat,11743
2025-01,INCIBE,706
2025-01,oracle,8203
2025-01,siemens,1692
2025-01,cisco,6080
2025-01,sap,1416
2025-01,SamsungMobile,376
2025-01,jpcert,2910
2025-01,ibm,7366
2025-01,VulnCheck,164
2025-01,mozilla,2186
2025-01,WPScan,4094
2025-01,dell,1936
2025-01,drupal,223
2025-01,apache,1708
2025-01,Chrome,3470
2025-01,MediaTek,793
2025-01,Nozomi,210
2025-01,qualcomm,3454
2025-01,jenkins,1419
2025-01,GitLab,958
2025-01,intel,3203
2025-01,Mattermost,269
2025-01,wikimedia-foundation,64
2025-01,@huntr_ai,742
2025-01,juniper,918
2025-01,OpenHarmony,150
2025-01,twcert,684
2025-01,CERTVDE,461
2025-01,SICK AG,135
2025-01,huawei,2095
2025-01,palo_alto,335
2025-01,vmware,700
2025-01,hpe,1386
2025-01,hackerone,1520
2025-01,CERT-PL,159
2025-01,trendmicro,485
2025-01,JetBrains,238
2025-01,schneider,688
2025-01,Zoom,192
2025-01,f5,728
2025-01,ivanti,125
2025-01,3DS,66
2025-01,fedora,258
2025-01,Rockwell,149
2025-01,autodesk,273
2025-01,Joomla,152
2025-01,DEVOLUTIONS,88
2025-01,mongodb,82
2025-01,SEL,60
2025-01,snyk,832
2025-01,CPANSec,31
2025-01,fortinet,848
2025-01,GovTech CSG,36
2025-01,tenable,519
2025-01,CERT-In,110
2025-01,NCSC.ch,92
2025-01,AMZN,27
2025-01,qnap,381
2025-01,Honeywell,54
2025-01,nvidia,723
2025-01,bosch,117
2025-01,AHA,28
2025-01,Zohocorp,16
2025-01,SEC-VLab,57
2025-01,Acronis,145
2025-01,Deltaww,15
2025-01,suse,165
2025-01,TR-CERT,361
2025-01,zte,185
2025-01,ABB,232
2025-01,Hitachi Energy,98
2025-01,Google,220
2025-01,certcc,3262
2025-01,eclipse,156
2025-01,ENISA,17
2025-01,symantec,364
2025-01,sonicwall,162
2025-01,ChromeOS,12
2025-01,Axis,66
2025-01,hp,930
2025-01,Go,129
2025-01,DIVD,80
2025-01,imaginationtech,38
2025-01,cisa-cg,55
2025-01,INCD,229
2025-01,ASR,18
2025-01,lenovo,563
2025-01,rapid7,260
2025-01,HashiCorp,65
2025-01,Citrix,60
2025-01,NI,39
2025-01,JFROG,96
2025-01,cloudflare,55
2025-01,ZUSO ART,30
2025-01,PSF,26
2025-01,Checkmk,53
2025-01,HCL,326
2025-01,CSA,8
2025-01,HITVAN,45
2025-01,Nokia,10
2025-01,M-Files Corporation,49
2025-01,kubernetes,99
2025-01,ProgressSoftware,133
2025-01,Gridware,10
2025-01,canonical,441
2025-01,brocade,158
2025-01,Canon,29
2025-01,Liferay,73
2025-01,Mitsubishi,118
2025-01,Centreon,7
2025-01,Salesforce,19
2025-01,Fluid Attacks,326
2025-01,PostgreSQL,23
2025-01,OpenText,138
2025-01,WatchGuard,14
2025-01,Hitachi,56
2025-01,talos,2354
2025-01,Absolute,21
2025-01,Arm,44
2025-01,TECNOMobile,15
2025-01,Octopus,62
2025-01,HeroDevs,15
2025-01,elastic,205
2025-01,ASUS,10
2025-01,GRAFANA,32
2025-01,trellix,389
2025-01,NCSC-FI,7
2025-01,Arista,58
2025-01,samsung.tv_appliance,15
2025-01,cirosec,10
2025-01,curl,17
2025-01,TQtC,6
2025-01,Docker,21
2025-01,GitHub_P,97
2025-01,facebook,161
2025-01,php,73
2025-01,Esri,123
2025-01,Crestron,4
2025-01,bizerba,4
2025-01,OTRS,72
2025-01,zephyr,136
2025-01,isc,125
2025-01,tibco,176
2025-01,Zyxel,137
2025-01,Sonatype,10
2025-01,glibc,9
2025-01,Perforce,30
2025-01,redhat-cnalr,4
2025-01,SolarWinds,157
2025-01,PureStorage,17
2025-01,ONEKEY,18
2025-01,Eaton,124
2025-01,Bitdefender,144
2025-01,AMD,455
2025-01,naver,29
2025-01,BT,13
2025-01,NEC,48
2025-01,Honor,45
2025-01,OX,64
2025-01,Toreon,3
2025-01,HiddenLayer,42
2025-01,KNIME,14
2025-01,BLSOPS,5
2025-01,RTI,13
2025-01,Saviynt,3
2025-01,freebsd,197
2025-01,Moxa,52
2025-01,PandoraFMS,35
2025-01,Unisoc,609
2025-01,KoreLogic,13
2025-01,FSOFT,3
2025-01,ConnectWise,3
2025-01,B.Braun,4
2025-01,OpenVPN,34
2025-01,Gallagher,66
2025-01,Mautic,30
2025-01,ESET,32
2025-01,Document Fdn.,36
2025-01,Ping Identity,45
2025-01,Philips,3
2025-01,TV,11
2025-01,ASUSTOR1,12
2025-01,harborist,2
2025-01,EEF,2
2025-01,crafter,18
2025-01,upKeeper,9
2025-01,Splunk,110
2025-01,Omnissa,4
2025-01,TPLink,2
2025-01,Checkmarx,7
2025-01,jci,71
2025-01,HYPR,15
2025-01,ClickHouse,3
2025-01,ConcreteCMS,19
2025-01,Google_Devices,212
2025-01,Fortra,21
2025-01,Pega,31
2025-01,netapp,163
2025-01,sba-research,7
2025-01,SN,16
2025-01,GandC,25
2025-01,ASRG,68
2025-01,synology,261
2025-01,Mandiant,10
2025-01,OpenNMS,16
2025-01,Insyde,2
2025-01,Lexmark,13
2025-01,Delinea,3
2025-01,Proofpoint,21
2025-01,CrowdStrike,1
2025-01,Profisee,1
2025-01,openssl,124
2025-01,Digi,1
2025-01,Dremio,1
2025-01,avaya,70
2025-01,Edgewatch,1
2025-01,WindRiver,1
2025-01,Cato,6
2025-01,arcinfo,3
2025-01,Armis,1
2025-01,Hillstone,3
2025-01,Forescout,3
2025-01,Seagate,1
2025-01,atlassian,386
2025-01,Pentraze,12
2025-01,GE_Vernova,1
2025-01,openEuler,67
2025-01,Vivo,18
2025-01,Anolis,23
2025-01,Silabs,80
2025-01,ERIC,9
2025-01,EDB,2
2025-01,Milestone,3
2025-01,Xerox,16
2025-01,Danfoss,1
2025-01,AMI,43
2025-01,SK-CERT,3
2025-01,Palantir,41
2025-01,CyberArk,2
2025-01,forcepoint,58
2025-01,tlt_net,2
2025-01,TianoCore,24
2025-01,NLnet Labs,17
2025-01,Panasonic_Holdings_Corporation,8
2025-01,MIM,2
2025-01,iManage,1
2025-01,debian,796
2025-01,1E,8
2025-01,Kong,1
2025-01,Swift,10
2025-01,Payara,6
2025-01,OPPO,20
2025-01,VULSec,13
2025-01,ca,69
2025-01,TML,56
2025-01,YokogawaGroup,6
2025-01,WSO2,22
2025-01,ExtremeNetworks,1
2025-01,ATIS,1
2025-01,Canon_EMEA,3
2025-01,OMRON,3
2025-01,BECLS,1
2025-01,ManageEngine,57
2025-01,NLOK,25
2025-01,Temporal,4
2025-01,MON-CSIRT,1
2025-01,hikvision,21
2025-01,blackberry,62
